method,n,z_effect_scale,zx_influence_scale,n_strata,nonlinear,ARI_mean,ARI_sd,ARI_se,ARI_ci95,C1_heterogeneity_mean,C1_heterogeneity_sd,C1_heterogeneity_se,C1_heterogeneity_ci95,W_true_mean,W_true_sd,W_true_se,W_true_ci95,W_est_mean,W_est_sd,W_est_se,W_est_ci95,bias_crude_mean,bias_crude_sd,bias_crude_se,bias_crude_ci95,bias_stratified_mean,bias_stratified_sd,bias_stratified_se,bias_stratified_ci95,bias_re_mean,bias_re_sd,bias_re_se,bias_re_ci95,bias_reduction_mean,bias_reduction_sd,bias_reduction_se,bias_reduction_ci95,bias_reduction_relative_mean,bias_reduction_relative_sd,bias_reduction_relative_se,bias_reduction_relative_ci95,bias_reduction_re_mean,bias_reduction_re_sd,bias_reduction_re_se,bias_reduction_re_ci95,bias_reduction_relative_re_mean,bias_reduction_relative_re_sd,bias_reduction_relative_re_se,bias_reduction_relative_re_ci95,re_tau2_mean,re_tau2_sd,re_tau2_se,re_tau2_ci95,re_I2_mean,re_I2_sd,re_I2_se,re_I2_ci95,abs_bias_crude_mean,abs_bias_stratified_mean,abs_bias_re_mean
1A_predicted_prob,500,1.0,0.2,5,True,0.00030738668632679,0.006559716277345566,0.0020743644240892767,0.004065754271214982,0.9641943838574154,0.08181034560790636,0.025870702828653655,0.05070657754416116,0.02528432353751885,0.01485896200988034,0.0046988163617135235,0.009209680068958505,0.12048082149166324,0.07424331003677817,0.023477796074625842,0.04601648030626665,0.04697107360714693,0.040170505853607874,0.012703029325852728,0.024897937478671348,0.04472336785712474,0.040816601787894494,0.012907342799784748,0.025298391887578105,0.04584522073965204,0.03761637438236399,0.011895342036587975,0.02331487039171243,0.00224770575002221,0.007876964142157411,0.0024909147736691764,0.004882192956391585,0.04785297795876209,0.3887786738755183,0.12294261151464393,0.2409675185687021,0.0011258528674948699,0.011067304189239784,0.003499788879592088,0.006859586204000493,0.02396906821656264,0.5483709769204134,0.1734101289800133,0.33988385280082606,0.00289547741128313,0.0045981877739249884,0.001454074647474236,0.0028499863090495027,0.15815643719503353,0.23018512208812036,0.0727909269282394,0.1426702167793492,0.04697107360714693,0.04472336785712474,0.04584522073965204
1A_predicted_prob,500,1.0,0.2,10,True,0.00017565349643678963,0.0054703273183229284,0.0017298693872541393,0.0033905439990181132,0.9568196671980639,0.09481512001352864,0.02998317358649654,0.05876702022953322,0.0415266341670711,0.02271358074638605,0.007182664897672723,0.014078023199438535,0.1457403379345798,0.1433735111194879,0.045338685127305926,0.08886382284951962,0.026969596689131136,0.02651119877740724,0.008383577163807816,0.01643181124106332,0.03343416197283204,0.029496221653658783,0.009327524279473998,0.018281947587769035,0.02736842682753756,0.01757446529870239,0.005557533900349097,0.01089276644468423,-0.00646456528370091,0.00764062375347814,0.002416177380537579,0.004735707665853655,-0.2396982557142262,0.834186312280507,0.263792873974289,0.5170340329896065,-0.0003988301384064098,0.012421273446816029,0.003927951553170901,0.007698785044214966,-0.014788138769874726,1.4016478871954694,0.4432399801100441,0.8687503610156865,0.00313115436944121,0.005959010250965495,0.001884404499334255,0.00369343281869514,0.09818785704365429,0.16647502425361327,0.05264402501731903,0.1031822890339453,0.026969596689131136,0.03343416197283204,0.02736842682753756
1A_predicted_prob,500,1.0,0.5,3,True,0.00567905802771517,0.006475892858957045,0.00204785713175238,0.0040137999782346645,0.8610202070155963,0.18638625770802372,0.05894050989124698,0.11552339938684408,0.05869093023074906,0.04350277028219092,0.01375678386188092,0.026963296369286602,0.08088332538979473,0.10967527211368802,0.034682366287800366,0.06797743792408871,0.029250390779089308,0.025576665397280603,0.008088051760742206,0.015852581451054722,0.02648903002890069,0.0258375582150377,0.00817055331367137,0.016014284494795885,0.023144811273258462,0.020794398644472745,0.006575766229005179,0.01288850180885015,0.0027613607501886196,0.005564672937120721,0.0017597040915200415,0.0034490200193792813,0.09440423449531055,0.3753313045521842,0.11869017995472264,0.23263275271125639,0.00610557950583085,0.008254645566066643,0.002610348126618051,0.00511628232817138,0.2087349721903763,0.4583417885987269,0.1449403998807372,0.2840831837662449,0.00213952113895237,0.003184473048160038,0.001007018797960479,0.001973756844002539,0.18984944970970064,0.2564211363643413,0.0810874831119946,0.1589314668995094,0.029250390779089308,0.02648903002890069,0.023144811273258462
1A_predicted_prob,500,1.0,0.5,5,True,0.00444602535659355,0.0052000547643789845,0.0016444017013047807,0.0032230273345573704,0.9798786099939228,0.06362942210775305,0.020121390006077145,0.039437924411911206,0.050791155399411425,0.042714152129906854,0.013507400905343804,0.026474505774473855,0.12181624705161265,0.10877952574267453,0.03439910641397708,0.06742224857139507,0.042676063379788264,0.02795101213638634,0.008838886125798976,0.017324216806565994,0.04339377333401478,0.03316064104394718,0.01048631543701368,0.020553178256546813,0.03454660695017467,0.027378836152431977,0.008657948192624602,0.01696957845754422,-0.0007177099542265071,0.00874325531797118,0.0027648600969168644,0.005419125789957054,-0.016817623215135358,0.21192994871643178,0.06701813423466024,0.13135554309993408,0.00812945642961355,0.012515286393368272,0.003957681057235777,0.007757054872182123,0.19049218193503226,0.371345210852794,0.11742966644903068,0.23016214624010012,0.0008049480998212901,0.001487948207249985,0.0004705305375274217,0.0009222398535537465,0.06522831994235855,0.11824468775770806,0.037392253452978565,0.07328881676783798,0.042676063379788264,0.04339377333401478,0.03454660695017467
1A_predicted_prob,500,1.0,0.5,10,True,0.0023130697692161097,0.008640319435452754,0.0027323089127450906,0.005355325468980377,0.9463038950414033,0.12372174794839662,0.03912425196141976,0.07668353384438273,0.09107668030181182,0.04432820881009998,0.01401781044354583,0.02747490846934983,0.09032194887440348,0.0812629991247399,0.025697616673044755,0.05036732867916772,0.03963071374333494,0.028765073100995176,0.00909631480603874,0.017828777019835932,0.03999102546391876,0.028791065028643755,0.009104534175253523,0.017844886983496903,0.03034100998984699,0.0225226525441871,0.007122288098821737,0.013959684673690605,-0.00036031172058375997,0.007384803174124668,0.0023352798102274975,0.004577148428045895,-0.009091729281419214,0.6431049728910002,0.2033676488916401,0.3986005918276146,0.009289703753487907,0.011557662463057818,0.0036548537810694383,0.007163513410896099,0.23440667290657324,0.6430254999236743,0.2033425173327239,0.3985513339721388,0.00352178161934244,0.007581962901030312,0.0023976271902153594,0.0046993492928221045,0.1080111094572059,0.21879694301309918,0.06918966850034575,0.13561175026067765,0.03963071374333494,0.03999102546391876,0.03034100998984699
1A_predicted_prob,500,1.0,1.0,3,True,0.01847665020534135,0.008599943966104352,0.002719541068271164,0.005330300493811482,0.9411950190356316,0.13886213293955382,0.04391206208380827,0.0860676416842642,0.20022038143051618,0.059631726388302705,0.018857207619500285,0.03696012693422056,0.048825028375480875,0.06263368267206729,0.01980650954879537,0.03882075871563893,0.02913529650358389,0.02953874170055148,0.009340970298913807,0.01830830178587106,0.030907773152915284,0.02990028492682455,0.00945530030567666,0.018532388599126252,0.026193373931224378,0.0251972243684801,0.007968061971869491,0.015617401464864202,-0.0017724766493314096,0.01026990336315751,0.00324762859774011,0.006365352051570615,-0.06083606010714049,1.3324742455088026,0.42136535393222024,0.8258760937071516,0.0029419225723595205,0.012475972143922667,0.003945248799960965,0.007732687647923491,0.1009745197546773,1.7626972914529282,0.5574138266400905,1.0925311002145774,0.0007820092997307598,0.001605475196796143,0.0005076958348782876,0.0009950838363614435,0.08745793715266147,0.1761886878287927,0.05571575514953716,0.10920288009309283,0.02913529650358389,0.030907773152915284,0.026193373931224378
1A_predicted_prob,500,1.0,1.0,5,True,0.019650488828999998,0.007345495123148432,0.0023228495130808062,0.00455278504563838,0.9534516230134292,0.12788257522872182,0.040440021077058914,0.07926244131103546,0.23895301368173327,0.053114324018193076,0.016796224027767676,0.032920599094424643,0.052276600397566576,0.05668931969093226,0.01792673692287785,0.035136404368840586,0.03840116217640216,0.03241544585809314,0.010250664028144556,0.02009130149516333,0.04143328589203214,0.029527104341332988,0.009337290242805807,0.01830108887589938,0.032269662437645716,0.029485192214504945,0.009324036464569961,0.018275111470557125,-0.0030321237156299497,0.014656057905219722,0.00463465244998105,0.009083918801962859,-0.07895916539456316,2.5276151429229987,0.7993020899968704,1.5666320963938658,0.00613149973875642,0.018907687642282386,0.0059791358236631325,0.01171910621437974,0.1596696399601234,2.7605780044707324,0.8729714152690001,1.7110239739272401,0.00135734447847482,0.001739650248714193,0.0005501257118015258,0.0010782463951309904,0.12738981386053297,0.1470100616471751,0.0464886633766838,0.09111778021830025,0.03840116217640216,0.04143328589203214,0.032269662437645716
1A_predicted_prob,500,1.0,1.0,10,True,0.012732785142427119,0.009214911880101923,0.0029140109978866508,0.005711461555857836,0.9866661952229178,0.04216519297161343,0.013333804777082191,0.026134257363081094,0.21910923018286232,0.08666579085341006,0.027406129431656368,0.05371601368604648,0.14181672284869157,0.1479211145432404,0.046776763598729704,0.09168245665351021,0.06940126696707016,0.05623127119589715,0.017781889270565523,0.034852502970308424,0.06400770889636018,0.05134183657450571,0.016235714283157524,0.03182199999498875,0.048808683491314946,0.035616961852226216,0.011263072278836434,0.02207562166651941,0.00539355807070996,0.011392693436758439,0.0036026859944208126,0.007061264549064793,0.07771555630633009,0.5470049842229001,0.17297816416088338,0.3390372017553314,0.02059258347575521,0.028062820462719497,0.008874243023057391,0.017393516325192485,0.2967176879569948,1.0282748153264747,0.32516904770206767,0.6373313334960526,0.00073145187342035,0.0023130539188054825,0.0007314518734203501,0.0014336456719038861,0.023999967960906348,0.075894562527531,0.023999967960906348,0.047039937203376445,0.06940126696707016,0.06400770889636018,0.048808683491314946
1A_predicted_prob,500,2.0,0.2,3,True,0.00362403191294048,0.007643003782383326,0.002416930011761322,0.004737182823052191,0.8459530797013894,0.24648101686998208,0.07794414133035298,0.15277051700749184,0.020098312188287133,0.013614048706214263,0.004305140208810559,0.008438074809268696,0.07222027105748549,0.06034991697041808,0.019084319422856964,0.037405266068799646,0.0273296972930469,0.021681598676676076,0.0068563235131989045,0.013438394085869852,0.02807472093514224,0.021847344635803553,0.006908736987580105,0.013541124495657005,0.0290980750739535,0.018765819436630072,0.005934273157920883,0.01163117538952493,-0.0007450236420953399,0.0026155951165902037,0.0008271238005238709,0.001621162649026787,-0.027260588879075787,0.5913669955700224,0.18700666390519746,0.366533061254187,-0.00176837778090661,0.008522828407764646,0.0026951549875322577,0.005282503775563225,-0.06470535556778767,5.677589106450512,1.7954113194943804,3.5190061862089856,0.0019133218387103502,0.0028862705705650416,0.0009127188946499272,0.0017889290335138574,0.17555538785837058,0.22771439821331688,0.07200961543686582,0.141138846256257,0.0273296972930469,0.02807472093514224,0.0290980750739535
1A_predicted_prob,500,2.0,0.2,5,True,0.0021661344622752187,0.004332291173831613,0.0013699907596352355,0.0026851818888850615,0.8775598292329342,0.18036122477033317,0.05703522718518323,0.11178904528295913,0.030155563757483177,0.017209747378494077,0.005442199967215315,0.010666711935742017,0.11202154584692188,0.12427938845644354,0.03930059337351993,0.07702916301209907,0.028101273122864125,0.026043903257101975,0.008235805345352006,0.01614217847688993,0.026341638825103052,0.027348928845875774,0.008648490671884753,0.016951041716894114,0.02153235067160197,0.019736455749294855,0.006241215310689689,0.01223278200895179,0.00175963429776107,0.0070167717691901514,0.002218898061221017,0.004349040199993193,0.06261760063565858,0.37463398434890005,0.11846966794463969,0.23220054917149377,0.006568922451262146,0.009643346564126843,0.003049493940899981,0.005977008124163963,0.23375889136914085,0.5199562219039453,0.16442459447923988,0.32227220517931016,0.00282991989008284,0.00401119612823842,0.0012684515906882252,0.0024861651177489215,0.1679305215963678,0.20186213656524932,0.06383441248941464,0.12511544847925268,0.028101273122864125,0.026341638825103052,0.02153235067160197
1A_predicted_prob,500,2.0,0.2,10,True,0.00331150954047529,0.0066884506958325655,0.0021150738216568973,0.004145544690447519,1.0,0.0,0.0,0.0,0.03712459800644796,0.019700200822627082,0.006229750496222435,0.012210310972595971,0.07607993719186242,0.06154709582727373,0.01946290061828302,0.03814728521183472,0.048409483614797834,0.026464680652610414,0.008368866841124024,0.016402979008603085,0.04771579149305993,0.026956232778556456,0.008524309271792768,0.016707646172713825,0.034720554002568696,0.01931304527378451,0.006107321161910925,0.011970349477345413,0.0006936921217379001,0.010671943063653945,0.003374764714078176,0.006614538839593225,0.01432967406258101,0.5411630688174669,0.17113078830296388,0.3354163450738092,0.01368892961222908,0.01244663171048169,0.003935970540239959,0.00771450225887032,0.28277371684346364,0.3776250566174057,0.11941552804610414,0.2340544349703641,0.00018658258562459184,0.00043114061934550587,0.0001363386348947452,0.0002672237243937006,0.010264191117277341,0.02439018687515485,0.007712854308263419,0.015117194444196302,0.048409483614797834,0.04771579149305993,0.034720554002568696
1A_predicted_prob,500,2.0,0.5,3,True,0.00459049411409246,0.005352787820766875,0.001692700134523247,0.0033176922636655643,0.9349795945955615,0.2056125754655475,0.06502040540443858,0.1274399945926996,0.047756578256399215,0.024561301591734485,0.0077669655328200015,0.015223252444327203,0.05497959695208676,0.0699391250882428,0.022116693283827205,0.04334871883630132,0.026164780998346987,0.017536793159240616,0.005545620923846025,0.010869417010738208,0.02755950515447232,0.023088081595119558,0.007301092464439129,0.014310141230300692,0.029272172404280383,0.022892544048120602,0.007239258062779237,0.014188945803047304,-0.00139472415612535,0.00904213531073661,0.0028593742493362045,0.005604373528698961,-0.053305401494224025,0.8023348224639375,0.2537205485052872,0.4972922750703629,-0.0031073914059334,0.011887432915779495,0.0037591363546319754,0.007367907255078672,-0.11876237015435787,1.122578507460817,0.3549904935928504,0.6957813674419868,0.00123071468791301,0.00309144245527402,0.0009775999414009117,0.0019160958851457868,0.09128255030489402,0.2057168574778916,0.06505338227223789,0.12750462925358627,0.026164780998346987,0.02755950515447232,0.029272172404280383
1A_predicted_prob,500,2.0,0.5,5,True,0.008966783057498751,0.009337103454700662,0.0029526513665480898,0.0057871966784342555,0.9242399709554856,0.07231183570491999,0.022867010261543464,0.044819340112625186,0.05380668043873467,0.02595739876690043,0.008208450223665146,0.016088562438383688,0.12149370614372741,0.10926498968942668,0.03455262359334023,0.06772314224294684,0.03747243662879355,0.03434672119861126,0.010861386914640008,0.021288318352694416,0.039974579577112035,0.030020121298503146,0.009493195893780145,0.018606663951809082,0.04393477053809511,0.03235448718381493,0.01023138720275821,0.02005351891740609,-0.00250214294831846,0.006513467931291726,0.0020597394129346974,0.004037089249352007,-0.06677289158175159,0.505739687414636,0.15992893153718427,0.31346070581288116,-0.00646233390930154,0.017675155108132043,0.005589374813845697,0.010955174635137566,-0.1724556631669889,2.31495059230497,0.7320516542439564,1.4348212423181543,0.0010698576444696298,0.001579887961044154,0.0004996044404778899,0.0009792247033366642,0.08612541743754171,0.12123741893253118,0.03833863814668182,0.07514373076749636,0.03747243662879355,0.039974579577112035,0.04393477053809511
1A_predicted_prob,500,2.0,0.5,10,True,0.00616639001531315,0.004593125692795212,0.0014524738768671708,0.002846848798659655,0.9565922349991485,0.09157808846251317,0.0289595343305929,0.05676068728796208,0.0740628196606665,0.018210264826875277,0.005758591364777768,0.011286839074964425,0.18015136892676537,0.12052938991477932,0.03811473971212306,0.07470488983576119,0.027507678384880073,0.023377638422514172,0.007392658373101052,0.01448961041127806,0.02713254930587633,0.023311459791211638,0.007371730852366199,0.01444859247063775,0.01466113353459772,0.017575316600839844,0.005557803105722229,0.010893294087215568,0.00037512907900369983,0.00834005954469446,0.0026373583982661356,0.005169222460601626,0.013637249707337595,0.3891413530961519,0.12305730075436562,0.2411923094785566,0.012846544850282329,0.011418923634997441,0.0036109807114121113,0.007077522194367738,0.4670166878693627,1.3309624524794499,0.4208872829998682,0.8249390746797417,0.00199293255367713,0.00422866239154473,0.0013372204613176092,0.002620952104182514,0.0779425130140605,0.1645623459214032,0.052039183021215435,0.10199679872158225,0.027507678384880073,0.02713254930587633,0.01466113353459772
